Time,Tx,Transaction Hash URL,Token,Profit,Cost,Revenue
2024-06-14 23:45:08,0x1ca…b99b5,https://eigenphi.io/mev/bsc/tx/0x1ca52fb7abea66d4c46c3601c937011e6de3e6f6ab55b344c7664a32e42b99b5,"…
…",$0.06,$0.35,$0.41
2024-06-14 23:44:58,0x646…d37f0,https://eigenphi.io/mev/bsc/tx/0x64685eb6b46fc96d8b63a201ae41a0c5dfdf31fe30ccaa6e89fd15df876d37f0,"…
…",$4.12,$0.20,$4.32
2024-06-14 23:44:52,0x0bb…066dc,https://eigenphi.io/mev/bsc/tx/0x0bb1a2417d2854a5118e1d009c2e256219c738686669e0d38a9c46db00a066dc,"…
…",$3.36,$0.11,$3.47
2024-06-14 23:44:49,0x9d4…f8353,https://eigenphi.io/mev/bsc/tx/0x9d4df32bf2aaf104b91483e722f4497501792b85304940dcb2a522c8eb0f8353,"…
…",$5.57,$0.24,$5.81
2024-06-14 23:44:49,0x865…0517f,https://eigenphi.io/mev/bsc/tx/0x865551b9c0127d02fd46a6ca773602cfeae18ad93d4e42335fefe9743e50517f,"…
…",$15.83,$1.23,$17.06
2024-06-14 23:44:06,0xec5…9628e,https://eigenphi.io/mev/bsc/tx/0xec586c104b6a15a4aac48bc9cf5ce758f4aeea606799d3829b7d1784fd79628e,"…
…",$2.88,$0.13,$3.02
2024-06-14 23:43:54,0x8df…e9b2d,https://eigenphi.io/mev/bsc/tx/0x8df4e437207315c4b7a88ac8db51300f3241d761409283cbc64e00b5bf6e9b2d,"…
…",$0.01,$2.80,$2.81
2024-06-14 23:43:12,0x238…6f3f3,https://eigenphi.io/mev/bsc/tx/0x238d38a708cb4a757ad1d500590e35697baedfd47e94a27cd109b3c8c0b6f3f3,"…
…",$38.50,$0.11,$38.61
"a few seconds ago
items per page:
80 - 90",,,,,,
2024-06-14 23:42:54,0xd16…bd620,https://eigenphi.io/mev/bsc/tx/0xd162673702d92a1c8cc3b353735656335d2b825c3379cae16b051f84a75bd620,"…
…",$1.06,$0.95,$2.00
2024-06-14 23:42:45,0x094…f2d24,https://eigenphi.io/mev/bsc/tx/0x09439ec6b4b304a77ee4465fd67229dd6965326dd0818a82bec793aefe4f2d24,"…
…",$0.11,$0.89,$1.01
2024-06-14 23:42:39,0x0d4…20203,https://eigenphi.io/mev/bsc/tx/0x0d4a7692c0ff1dcd85796698f2ac9da92a1bf39b17eef1edfe0b962dbba20203,"…
…",$0.02,$0.14,$0.16
2024-06-14 23:42:39,0x3d1…ad637,https://eigenphi.io/mev/bsc/tx/0x3d171ea4d9149cbdf93b5abe705b3526b85731e96bc073c013c8711c9e0ad637,"…
…",$2.30,$0.21,$2.51
2024-06-14 23:42:27,0x203…4854d,https://eigenphi.io/mev/bsc/tx/0x203c958e28c4d7ed04649c371003f1f445ec1551f60a6daa1e1131f8f784854d,"…
…",$0.76,$0.30,$1.06
2024-06-14 23:42:15,0x380…46005,https://eigenphi.io/mev/bsc/tx/0x380c06748635c435909f877f82d01a3057bec332d326ce2c6747b44d81546005,"…
…",$0.09,$0.36,$0.44
2024-06-14 23:42:15,0x43d…62353,https://eigenphi.io/mev/bsc/tx/0x43d5351f4467c8b90f4cd841d213cd12a7778419145eb50947710a63ff262353,"…
…",$0.18,$0.75,$0.93
2024-06-14 23:42:09,0x0f1…c9738,https://eigenphi.io/mev/bsc/tx/0x0f143d89c56c4a1ca9583fa3aa6bf3e53aa63aa8348ef64594ab318cf99c9738,"…
…",$0.35,$0.11,$0.46
2024-06-14 23:42:00,0x5ed…2bec0,https://eigenphi.io/mev/bsc/tx/0x5eda716d20838f97e8972e8b942808ca864a208f7898065090e6b1068d32bec0,"…
…",$15.55,$0.12,$15.67
2024-06-14 23:41:57,0xcc5…e95a8,https://eigenphi.io/mev/bsc/tx/0xcc5eb27d2367a9ade4d2defa985f41ac92bcaa53d1f61e1dba271cfc855e95a8,"…
…",$0.09,$0.17,$0.26
"a few seconds ago
items per page:
90 - 100",,,,,,
2024-06-14 23:41:27,0x95a…95dbf,https://eigenphi.io/mev/bsc/tx/0x95ae58876dd84738d3123f71f08b0dbda754e1cfaf4505f5b6f7478e81195dbf,"…
…",$1.55,$0.26,$1.81
2024-06-14 23:41:24,0x5cc…c23e7,https://eigenphi.io/mev/bsc/tx/0x5ccb2eafde27b06c3011b31b2e3f1780cc86d758eac8cca4c6329ba2aecc23e7,"…
…",$0.90,$0.33,$1.23
2024-06-14 23:40:51,0x705…3c920,https://eigenphi.io/mev/bsc/tx/0x705226386b88b859a72438a672f0cb352cbe6689ff932867eeb595356c33c920,"…
…",$0.21,$0.62,$0.83
2024-06-14 23:40:30,0x464…f6b98,https://eigenphi.io/mev/bsc/tx/0x46482ad2213a04f76019b684ddddf0b3d8775b2abdaeee42ed5ce59f6edf6b98,"…
…",$0.45,$0.30,$0.74
2024-06-14 23:40:24,0xa7a…f2284,https://eigenphi.io/mev/bsc/tx/0xa7aa05fd181d86daca50cd0928089cb63fb1fe22c03fb04b08f0150b1fcf2284,"…
…",$0.90,$0.55,$1.45
2024-06-14 23:40:21,0x0b9…78539,https://eigenphi.io/mev/bsc/tx/0x0b9161ca1978ed76f6b476ead0a98e50bacc58f976bef188d0be55998f678539,"…
…",$0.68,$0.16,$0.84
2024-06-14 23:40:12,0x5e8…6bdcf,https://eigenphi.io/mev/bsc/tx/0x5e8458059f8c0d7be7a9b667387d2751e84886f27fe914d4c03648061f26bdcf,"…
…",$2.35,$0.27,$2.62
2024-06-14 23:40:12,0xea6…39695,https://eigenphi.io/mev/bsc/tx/0xea6d77961b69f33d12c97a8b5364c44a22d868718e869e981e448c532ba39695,"…
…",$3.32,$0.18,$3.50
2024-06-14 23:40:03,0x861…da05f,https://eigenphi.io/mev/bsc/tx/0x8610e75eeb08b86de7d4750db17b5f23e39311c22f718c140e4ef2d255cda05f,"…
…",$0.05,$0.18,$0.23
2024-06-14 23:39:21,0x23f…bd552,https://eigenphi.io/mev/bsc/tx/0x23ff9e25f9b73f7e31f6dc336cd599c79c16451c33f0f72034c381d0e74bd552,"…
…",$0.17,$0.20,$0.37
"a few seconds ago
items per page:
100 - 110",,,,,,
