Time,Tx,Transaction Hash URL,Token,Profit,Cost,Revenue
2024-06-23 23:46:47,0x620…55e03,https://eigenphi.io/mev/ethereum/tx/0x620d8c5943c76baa00aabd13b756fc9cc86db451b2bc4adb93bffdcef3f55e03,"…
…",$7.37,$195.02,$202.38
2024-06-23 23:46:35,0x66d…309ad,https://eigenphi.io/mev/ethereum/tx/0x66d420872012045c619478e5dba6aa37fc10c4ca513a7ae13fd313372ba309ad,"…
…",<$0.01,$29.09,$29.09
2024-06-23 23:46:11,0xd98…5e600,https://eigenphi.io/mev/ethereum/tx/0xd9811251eeb86b36c9a370ce7a0497f1b1247fd05299284aa46cfd854025e600,"…
…",<$0.01,$41.25,$41.25
2024-06-23 23:45:59,0xe6c…2e8a1,https://eigenphi.io/mev/ethereum/tx/0xe6c8a831446ad64863337c5fe149e92557afab81f8fa45c3e9c8bf3b9fb2e8a1,"…
…",$2.57,$182.92,$185.49
2024-06-23 23:45:35,0xc7a…fcfb9,https://eigenphi.io/mev/ethereum/tx/0xc7a00b44c176633adf18ba67534da1edd4aa76121a0f8563ab936068310fcfb9,"…
…",$2.48,$28.40,$30.88
2024-06-23 23:45:11,0x108…ec010,https://eigenphi.io/mev/ethereum/tx/0x10837b777200c97132016e77f57f027ba7e42cc196c1b4a82be98b4946eec010,"…
…",$2.78,$37.74,$40.51
2024-06-23 23:44:59,0x9ff…01a60,https://eigenphi.io/mev/ethereum/tx/0x9ff376b4c1f5d9847a6361c8593c6d95af5206d4f86256dfaad1e0c69c201a60,"…
…",<$0.01,$59.42,$59.43
"a few seconds ago
items per page:
50 - 60",,,,,,
2024-06-23 23:44:47,0xd95…fb99e,https://eigenphi.io/mev/ethereum/tx/0xd95f5a17ef0b4709ee2200f5890d20e62d0d96fd55640f1e587ad298e6bfb99e,"…
…",<$0.01,$16.93,$16.93
2024-06-23 23:44:35,0xff1…72398,https://eigenphi.io/mev/ethereum/tx/0xff132916b4d25982a0ce7f4d449899c6852fecbe170a26ee53a0ff66f3172398,"…
…",$0.01,$3.44,$3.45
2024-06-23 23:44:35,0x345…84f84,https://eigenphi.io/mev/ethereum/tx/0x34570ed73c47293fc3bbbdc14d7299f31e2f72a4588f5fc565b25c407e184f84,"…
…",<$0.01,$31.34,$31.35
2024-06-23 23:44:23,0xe0c…bce1c,https://eigenphi.io/mev/ethereum/tx/0xe0c9ec464ba432d3f6e965b7dae9ec0e8ac26f928c906d137f18d6dd6a5bce1c,"…
…",<$0.01,$8.16,$8.17
2024-06-23 23:43:59,0x3e8…5a7fb,https://eigenphi.io/mev/ethereum/tx/0x3e83be4847b7a83950e33000951846557fb06b14e4e322b58efa9f4eb475a7fb,"…
…",$1.86,$22.42,$24.29
2024-06-23 23:43:47,0x949…cee3e,https://eigenphi.io/mev/ethereum/tx/0x94978b741331dd0859c391b038a34b15500431ea39161467c86d44116dbcee3e,"…
…",$3.27,$52.72,$55.98
2024-06-23 23:42:35,0x247…67308,https://eigenphi.io/mev/ethereum/tx/0x2472f2e01f900d4302775be87f8aeb84c1f4a492a3d2557b2566b3d5a8c67308,"…
…",$1.06,$17.28,$18.34
2024-06-23 23:42:23,0x861…b70fa,https://eigenphi.io/mev/ethereum/tx/0x861151db5df9d79fc63bcefbde0c95a4bad2639791c65fbd379305e058bb70fa,"…
…",$5.94,$63.16,$69.10
2024-06-23 23:41:59,0xb4b…04a1b,https://eigenphi.io/mev/ethereum/tx/0xb4b44a73ef3a39cd81620a3c766e87fe07f1160042a7f31dde9772d796804a1b,"…
…",-$0.61,$45.88,$45.27
2024-06-23 23:41:47,0x425…97100,https://eigenphi.io/mev/ethereum/tx/0x425c878731370885c805154650f2441e2ca87b25047e497596d096f260b97100,"…
…",$10.44,$116.37,$126.81
"a few seconds ago
items per page:
60 - 70",,,,,,
2024-06-23 23:41:35,0x9f7…fe7d0,https://eigenphi.io/mev/ethereum/tx/0x9f787243b0306bcfe527d6630d77e0a3d1acc59102fa5778069c41a4adefe7d0,"…
…",$0.15,$8.29,$8.44
2024-06-23 23:41:23,0x3e6…00d35,https://eigenphi.io/mev/ethereum/tx/0x3e6ce752a751be8138697a8014f03d35d747a105ef5ce429f3a8fb2871a00d35,"…
…",$0.05,$9.77,$9.82
2024-06-23 23:41:11,0xc44…d2348,https://eigenphi.io/mev/ethereum/tx/0xc44173f405a290adf75f63d4d24955400aeb79dc9d96a8e61de3da18cd2d2348,"…
…",$0.47,$10.11,$10.58
2024-06-23 23:40:59,0x092…8a1e6,https://eigenphi.io/mev/ethereum/tx/0x0926bb466db21bfc123a73eaa02e36b6edf33a77d53746587f4d5a183158a1e6,"…
…",$0.03,$7.44,$7.47
2024-06-23 23:40:47,0x3a5…0aedf,https://eigenphi.io/mev/ethereum/tx/0x3a5a9030ab9cd2c8428cfe787ed2a290075dc205f41996ccea23cc7624f0aedf,"…
…",<$0.01,$24.31,$24.31
2024-06-23 23:40:35,0xe2c…a4596,https://eigenphi.io/mev/ethereum/tx/0xe2c82fda49db2013339223f529ee73d7501fc6a2bcedd3d03ca4ca7060ea4596,"…
…",$0.98,$10.12,$11.10
2024-06-23 23:40:35,0xb3f…1efe8,https://eigenphi.io/mev/ethereum/tx/0xb3f5bbc2160cf0e1b36ffcdd7f6b17ff20c22fb9ebfc2a9f787229f9bd71efe8,"…
…",<$0.01,$20.66,$20.66
2024-06-23 23:40:11,0x870…10f61,https://eigenphi.io/mev/ethereum/tx/0x87039124841ea56f9b5ff6fab16cde5664c28cf9e70d3f78f69b712462410f61,"…
…",$0.75,$73.44,$74.20
2024-06-23 23:39:59,0xac6…e9977,https://eigenphi.io/mev/ethereum/tx/0xac67df232a8d46264e38ba7fc3365744a474f86dcc7a5d01f9bbebebb2ce9977,"…
…",$0.46,$6.01,$6.47
2024-06-23 23:39:59,0xaf5…2c019,https://eigenphi.io/mev/ethereum/tx/0xaf5bfc4fee44baf56e94a319c05178fcd3a06c6baee450052b196b4817a2c019,"…
…",$2.30,$15.80,$18.10
"a few seconds ago
items per page:
70 - 80",,,,,,
2024-06-23 23:39:47,0x756…c6436,https://eigenphi.io/mev/ethereum/tx/0x75625ada4d247b606d5043608fc5e1198659c4dfdbc21279ca16d57325dc6436,"…
…",$0.39,$29.42,$29.81
2024-06-23 23:39:35,0xa62…1acfa,https://eigenphi.io/mev/ethereum/tx/0xa6287ea081a835fab9b8a6696ed14e0c56af518e29c34f5ce107f4bb0911acfa,"…
…",$0.40,$4.51,$4.92
2024-06-23 23:39:23,0x1f4…b19f6,https://eigenphi.io/mev/ethereum/tx/0x1f49d81065028150b5a2328e8fb713d444ee1e7a2b49320971fe66d7d81b19f6,"…
…",<-$0.01,$47.44,$47.43
2024-06-23 23:39:11,0x353…758c5,https://eigenphi.io/mev/ethereum/tx/0x353c10028fb2b1317cead07c4fccaf23f9a21ab763dcfd83b12754b8b69758c5,"…
…",$0.06,$5.59,$5.65
2024-06-23 23:39:11,0xb42…4073a,https://eigenphi.io/mev/ethereum/tx/0xb427b15a2d3dc02179ddb1684cb73d5cc3c74935037ee181a274b2244ea4073a,"…
…",$0.96,$10.06,$11.02
2024-06-23 23:38:59,0x76d…b2300,https://eigenphi.io/mev/ethereum/tx/0x76dfa343e287e171877a304b7b9ba77a88a92b1d8da28214af3670b32deb2300,"…
…",-$0.62,$12.65,$12.03
2024-06-23 23:38:35,0x0e2…95f7c,https://eigenphi.io/mev/ethereum/tx/0x0e24dbb0bc440cfe4e390cfc7d2007a94a5acb027d0b20e7c8c1baeff6095f7c,"…
…",$11.13,$8.13,$19.26
2024-06-23 23:38:11,0x785…8773c,https://eigenphi.io/mev/ethereum/tx/0x78567f007544f63854e21aa719dd78a6403ee16a7a44bfc97be173ebcb08773c,"…
…",$2.10,$16.90,$19.00
2024-06-23 23:37:59,0xb73…4d5e8,https://eigenphi.io/mev/ethereum/tx/0xb734008e56722799f781e52070fd1ea279ae1c47ad9e086ef6758f152b64d5e8,"…
…",$0.13,$10.87,$11.00
2024-06-23 23:37:59,0x1cc…c9ce3,https://eigenphi.io/mev/ethereum/tx/0x1cc2d1dee95623743317fdc3d61216775c91f9d3bdb0671aacd8e72d206c9ce3,"…
…",$4.13,$43.11,$47.24
"a few seconds ago
items per page:
80 - 90",,,,,,
2024-06-23 23:37:47,0x018…aec79,https://eigenphi.io/mev/ethereum/tx/0x01827e664f6c28d91d37c07bb798ac647dd6f6372b090ae43c27ae872caaec79,"…
…",<$0.01,$12.90,$12.90
2024-06-23 23:37:23,0x386…a2950,https://eigenphi.io/mev/ethereum/tx/0x386db7985deaf631bdc2f1935f54fd3d00152a463796f016f3287a851b2a2950,"…
…",-$0.01,$3.46,$3.44
2024-06-23 23:37:23,0x21d…dd4a4,https://eigenphi.io/mev/ethereum/tx/0x21daa90fc29b9e64a5196c39201d2addde4c3de8cc0a407c68b9e2c2b5fdd4a4,"…
…",$0.75,$55.12,$55.87
2024-06-23 23:37:11,0x084…4ec12,https://eigenphi.io/mev/ethereum/tx/0x0847b8fe4534a4d8a897677f11e3a027ec592c61b612f3621634a4164354ec12,"…
…",$0.77,$8.52,$9.30
2024-06-23 23:36:47,0x3da…951c6,https://eigenphi.io/mev/ethereum/tx/0x3da971468e9ec66debe69a74dd3fd21f6df02c3192bb0b4176c746f2963951c6,"…
…",<$0.01,$7.21,$7.21
2024-06-23 23:36:35,0x5d9…1a982,https://eigenphi.io/mev/ethereum/tx/0x5d92cb091f3ee87eab4fc185d4257ac702f9fa76ce131c877e257ad81351a982,"…
…",$3.96,$47.30,$51.27
2024-06-23 23:36:23,0x965…c0291,https://eigenphi.io/mev/ethereum/tx/0x9651a7146fa083e0778d0360a3a96c671b6385b2688d3a2c10e540405a3c0291,"…
…",-$0.01,$4.31,$4.29
2024-06-23 23:36:11,0xf97…bfb79,https://eigenphi.io/mev/ethereum/tx/0xf97578dd340ecaf01db99d92a988806af7d4c6b295dba66e6fe32094946bfb79,"…
…",<$0.01,$44.66,$44.66
2024-06-23 23:35:47,0x713…be468,https://eigenphi.io/mev/ethereum/tx/0x7130add4605f53e2947bda21bae072d2604e62e4a9a6b29a5fd891a2f4ebe468,"…
…",$0.50,$31.70,$32.21
2024-06-23 23:35:11,0x98c…d4dec,https://eigenphi.io/mev/ethereum/tx/0x98ca91a59ce9595807627ce907aeb0dc9e92fe3908f280235f2f09c4788d4dec,"…
…",$1.76,$44.13,$45.89
"a few seconds ago
items per page:
90 - 100",,,,,,
2024-06-23 23:34:47,0xe20…9ed27,https://eigenphi.io/mev/ethereum/tx/0xe20d7133b67a939e9a6d3765e092d372bb228b37f3df0621fc2ba4306dd9ed27,"…
…",$0.58,$45.11,$45.69
2024-06-23 23:34:23,0x5dc…90a2a,https://eigenphi.io/mev/ethereum/tx/0x5dc33ff6564b83103898db3f998799c214d7e9b5621a661d474f5a2200490a2a,"…
…",-$0.87,$6.78,$5.91
2024-06-23 23:33:59,0x656…2a8be,https://eigenphi.io/mev/ethereum/tx/0x6565ada34f9d59006ac67a2e69ffd4d1ff1d97be270e134d838dfe0f3ee2a8be,"…
…",$0.76,$7.46,$8.21
2024-06-23 23:33:47,0xc02…b7eb9,https://eigenphi.io/mev/ethereum/tx/0xc02a04649c2f077d062ab997f583288ea6262f125cc5b37fa5c6a5503bbb7eb9,"…
…",$2.41,$18.82,$21.22
2024-06-23 23:33:35,0x9ff…f3aa9,https://eigenphi.io/mev/ethereum/tx/0x9ff0d243a87139f9ab88e50a2820a5da776d3eb18e681c09714ec99bcb9f3aa9,"…
…",$0.01,$9.51,$9.52
2024-06-23 23:33:23,0x11e…9c4b9,https://eigenphi.io/mev/ethereum/tx/0x11ea762f47c941b2978ae84814b5bc61cfa72909fad93bdb4a10d944a049c4b9,"…
…",$0.02,$162.77,$162.79
2024-06-23 23:33:11,0x96d…11602,https://eigenphi.io/mev/ethereum/tx/0x96dee053a04f81b1333997d06542ff3c5645615f45faa9596b78ac90d2a11602,"…
…",$6.30,$5.31,$11.61
2024-06-23 23:32:59,0x432…7b6fa,https://eigenphi.io/mev/ethereum/tx/0x4320f3d03a8d99760d52e1d293633147e601739b955d3926c1536c0c2737b6fa,"…
…",<$0.01,$4.00,$4.00
2024-06-23 23:32:35,0x37d…5292f,https://eigenphi.io/mev/ethereum/tx/0x37dc72d6b8e052e2dc1b13d24f9a5f210a27da07d681216bd2ac807d39f5292f,"…
…",<$0.01,$15.08,$15.08
2024-06-23 23:32:35,0x64c…eba4a,https://eigenphi.io/mev/ethereum/tx/0x64c96acad6233fcbce3848684cef28afd37038bac13f3ea0df7b6007fbdeba4a,"…
…",$0.23,$18.77,$19.00
"a few seconds ago
items per page:
100 - 110",,,,,,
2024-06-23 23:32:35,0xf93…55642,https://eigenphi.io/mev/ethereum/tx/0xf938cd9c00cb033233a11d4bb07a88b75d79d72afa48a1dac292e4f903855642,"…
…",$2.20,$103.05,$105.25
2024-06-23 23:32:23,0x8d0…1152d,https://eigenphi.io/mev/ethereum/tx/0x8d0c08e0145b2e97f77e6a4205915df3347dfb1c49a81a0f4b7dca3429e1152d,"…
…",<$0.01,$64.28,$64.29
2024-06-23 23:32:11,0xecb…4c8fe,https://eigenphi.io/mev/ethereum/tx/0xecbf142c0b6fdff7b47912ce6401180528ecd39982d2ade93557bb452534c8fe,"…
…",$0.36,$11.80,$12.16
2024-06-23 23:31:47,0x990…949b5,https://eigenphi.io/mev/ethereum/tx/0x990e8412a2a322e251c4233e335eb2e8ad0e6d47b7f088df323c32cb005949b5,"…
…",<$0.01,$22.25,$22.25
2024-06-23 23:31:23,0x15e…0e904,https://eigenphi.io/mev/ethereum/tx/0x15ef2947197b01b03937ef49ffa4e06412224f55308990a8003780575f50e904,"…
…",$0.05,$7.90,$7.96
2024-06-23 23:31:11,0x437…c5fec,https://eigenphi.io/mev/ethereum/tx/0x43759edd473b2a49c7e3e39b74844f60507cc2a9246e9061149699750e3c5fec,"…
…",$1.27,$161.25,$162.52
2024-06-23 23:30:59,0xacc…736b0,https://eigenphi.io/mev/ethereum/tx/0xaccc68065057ed6b60a8f6f51fd689a30ad2ef2eb49ffe796c4e7376e08736b0,"…
…",<$0.01,$46.08,$46.08
2024-06-23 23:30:47,0x18b…20d27,https://eigenphi.io/mev/ethereum/tx/0x18ba55379b2935ba54d8fd99fd189fe7f4f0db49ac51524e8a748c17a0820d27,"…
…",-$1.53,$8.13,$6.60
2024-06-23 23:30:47,0x089…c6de0,https://eigenphi.io/mev/ethereum/tx/0x089a1d3e3aba12b0415b8f16d654dfb22bf08d148b26da9aab9012f3aa5c6de0,"…
…",$3.48,$34.14,$37.61
2024-06-23 23:30:35,0xe1b…2a947,https://eigenphi.io/mev/ethereum/tx/0xe1bce6a56c19ebdbde84697be89834d6ae978a04cc90c099301aef7d91f2a947,"…
…",$3.45,$49.79,$53.24
"a few seconds ago
items per page:
110 - 120",,,,,,
2024-06-23 23:29:59,0xbb6…fca86,https://eigenphi.io/mev/ethereum/tx/0xbb68867669e7cb28bb44e1c3593d0415a3afc2d154d217f526d01247693fca86,"…
…",-$0.35,$64.36,$64.02
2024-06-23 23:29:47,0x16c…08463,https://eigenphi.io/mev/ethereum/tx/0x16ca48e80585230e6ab7ae4dfec3af7476ca411dcb8bb8d95f980b0b1b808463,"…
…",<$0.01,$12.35,$12.36
2024-06-23 23:29:35,0xae1…e5adb,https://eigenphi.io/mev/ethereum/tx/0xae1ab1dc1c5dcdf630f1d69d80de9e8e58badaec4424ab998817d18ffe0e5adb,"…
…",$0.65,$7.78,$8.43
2024-06-23 23:29:11,0x027…2a95f,https://eigenphi.io/mev/ethereum/tx/0x027be820dc67aa7334f9d0792c151981969752fe9295ae024227bad63892a95f,"…
…",$4.91,$6.71,$11.62
