Time,Tx,Transaction Hash URL,Token,Profit,Cost,Revenue
2024-06-20 23:47:54,0xdc5…1862b,https://eigenphi.io/mev/bsc/tx/0xdc51977f58c46ae2b8b4b89b54aa925ac857b43dc59016d01ea6da4ba291862b,"…
…",$0.42,$0.37,$0.78
2024-06-20 23:47:48,0xfb0…4e638,https://eigenphi.io/mev/bsc/tx/0xfb0dbd3d8a42e22186bd7d8cccead516ec241538195966a415c35239dde4e638,"…
…",$4.10,$0.11,$4.21
2024-06-20 23:47:34,0x360…81384,https://eigenphi.io/mev/bsc/tx/0x360aef4b32f43d8804f17e3df82a37a3d8ca477ad30ca264000b9b96eec81384,"…
…",$0.59,$0.47,$1.06
2024-06-20 23:47:31,0x105…5d54d,https://eigenphi.io/mev/bsc/tx/0x105925ee2b8f52d346b13128d9aad9eb88d5576f2a69e1941d2f22fe06b5d54d,"…
…",$0.09,$0.17,$0.26
2024-06-20 23:47:31,0x8fc…42545,https://eigenphi.io/mev/bsc/tx/0x8fc3765a9ac149e1e49b1dafbb3d1571cdba42c3d1b685e98e88bd358fe42545,"…
…",$0.59,$0.42,$1.02
2024-06-20 23:47:18,0xbc7…66fa8,https://eigenphi.io/mev/bsc/tx/0xbc712785b862b7fc97d50745d43300f0c92bca2b9d037601c4e4223d23766fa8,"…
…",$0.06,$0.20,$0.26
2024-06-20 23:47:03,0xedb…dff36,https://eigenphi.io/mev/bsc/tx/0xedbb38bb2d8d45c3e745ffa3eca97a547ad5bd23888bdfd723102568bf8dff36,"…
…",$0.20,$6.02,$6.22
2024-06-20 23:46:39,0xd7b…c31d6,https://eigenphi.io/mev/bsc/tx/0xd7b335c264104a5604eb7f518a3cf658c0f5c97e27ab47a5c2595873036c31d6,"…
…",$9.87,$0.10,$9.97
"a few seconds ago
items per page:
50 - 60",,,,,,
2024-06-20 23:46:30,0xaae…da6c2,https://eigenphi.io/mev/bsc/tx/0xaae28874f7f0232ed3b0ae2e1d69e495a2917369dec1c3eca7c9a45ecb5da6c2,"…
…",$0.37,$0.13,$0.50
2024-06-20 23:46:30,0xd46…53216,https://eigenphi.io/mev/bsc/tx/0xd46104eaf6e722260cd98d271dea121ee1eb96c61757559763b6c6fddec53216,"…
…",$7.03,$0.12,$7.15
2024-06-20 23:46:24,0x456…f7755,https://eigenphi.io/mev/bsc/tx/0x456131ad90ac5d549f470286692f1c59840cf23a159cfe0fc3e1ad8c526f7755,"…
…",-$0.02,$0.74,$0.72
2024-06-20 23:46:24,0xa99…566d4,https://eigenphi.io/mev/bsc/tx/0xa99719dd88982a7c6c33a4066ccda62344f89e16ae2f8eb20f84bed107d566d4,"…
…",$2.87,$21.25,$24.11
2024-06-20 23:46:15,0xfc2…0ec85,https://eigenphi.io/mev/bsc/tx/0xfc23a2d087160d58744c586953d6d28e72ae0891d32a6793a22baad56930ec85,"…
…",$2.39,$0.34,$2.73
2024-06-20 23:46:15,0x0f7…e064c,https://eigenphi.io/mev/bsc/tx/0x0f7caf49c7dbed3521a696e005e272fee8cc20c71a4794fcb77c5303144e064c,"…
…",$1.47,$0.25,$1.72
2024-06-20 23:46:03,0xd88…5ed88,https://eigenphi.io/mev/bsc/tx/0xd88f127bac6bc621e450e0054e06a82147c78ff3982b99b795c7d8ac6aa5ed88,"…
…",$1.66,$0.55,$2.20
