,market_id,timestamp,funding_rate,time_hour,funding_rate_apy,Binance,Bybit,OKX,Synthetix
395,AAVE-USD,1716570000,-1.892652905180529e-05,2024-05-24 17:00,-0.1527826142555183,0.1928792961627805,0.1141817717398792,0.0947664840606887,1.516783297484179
396,AAVE-USD,1716566400,-4.7851123992510994e-06,2024-05-24 16:00,-0.0410512867242586,0.1939199854958371,0.1151051702004501,0.0951318876572979,1.1949507225151137
397,AAVE-USD,1716562800,5.590337903090589e-06,2024-05-24 15:00,0.0501901291391695,0.1953964252654931,0.1152382605904904,0.095885234259639,0.2903038369541378
398,AAVE-USD,1716559200,2.8639642944883112e-05,2024-05-24 14:00,0.2851554446918769,0.1942237882303574,0.1155705304823793,0.095259020420142,0.2871614422240285
399,AAVE-USD,1716555600,1.4738461690317837e-05,2024-05-24 13:00,0.1378129705952098,0.1945936875383582,0.1155880816817862,0.0957769731676385,-0.1144330721511701
400,AAVE-USD,1716552000,1.0704933813912916e-05,2024-05-24 12:00,0.0983122883673492,0.1945121186123166,0.115457533859488,0.0958246772815034,
401,AAVE-USD,1716548400,-1.2443229688053202e-06,2024-05-24 11:00,-0.0108410832475094,0.1946815402387398,0.115458014442642,0.0958465743564609,
402,AAVE-USD,1716544800,9.198935124780572e-06,2024-05-24 10:00,0.0839180505733698,0.1939848732296321,0.114914161365818,0.0957703744218629,1.1068822973223118
403,AAVE-USD,1716541200,3.3812739719931485e-06,2024-05-24 09:00,0.0300629428294398,0.1947484052173176,0.1144959997963894,0.0957175978819893,
404,AAVE-USD,1716537600,2.969823739363828e-05,2024-05-24 08:00,0.2971281385361268,0.1956494063852139,0.1143702552464767,0.0967657457213124,
405,AAVE-USD,1716534000,7.836493739512026e-05,2024-05-24 07:00,0.9866503020051248,0.1950344809467663,0.1140919216511044,0.0976889444163822,2.698119278323342
406,AAVE-USD,1716530400,4.493802168880694e-05,2024-05-24 06:00,0.4823789933312163,0.1917658432818549,0.1141044636890962,0.0969244985112172,
407,AAVE-USD,1716526800,-1.2017231185938154e-05,2024-05-24 05:00,-0.0999199523022181,0.1926477530941441,0.1143745413958201,0.0969829182061281,3.3355973108749297
408,AAVE-USD,1716523200,7.05365494435215e-05,2024-05-24 04:00,0.8549882872290169,0.1925089219197209,0.1142700734383475,0.0971992807089066,3.472694560919976
409,AAVE-USD,1716519600,5.708346774645472e-05,2024-05-24 03:00,0.6487821189935545,0.1922345842732182,0.1140942341698105,0.0967566912952067,3.6614432847806624
410,AAVE-USD,1716516000,4.446274883871601e-05,2024-05-24 02:00,0.4762203757606766,0.1926521012136381,0.1143794113910725,0.0965223109293251,3.80854639140036
411,AAVE-USD,1716512400,5.421171535546281e-05,2024-05-24 01:00,0.6078240683693026,0.1923340382535394,0.1142246827276065,0.0965616429919276,4.412184945094199
412,AAVE-USD,1716508800,5.261587391194987e-05,2024-05-24 00:00,0.5855049391164406,0.1929301395318365,0.1139100972823525,0.0965521700311728,4.177264240643506
413,AAVE-USD,1716505200,3.0498955241200073e-05,2024-05-23 23:00,0.3062582777951903,0.1925011667560894,0.1139931220043186,0.0964068801851745,
414,AAVE-USD,1716501600,3.3726136186232656e-05,2024-05-23 22:00,0.3437120505751252,0.192168277522821,0.1139805007193297,0.0962986156213658,2.1285750273843997
415,AAVE-USD,1716498000,4.3567378392560115e-05,2024-05-23 21:00,0.46468751768586,0.1882544455476924,0.1140840563421747,0.096617557938041,1.2018372018470296
416,AAVE-USD,1716494400,6.413607894364466e-05,2024-05-23 20:00,0.7538511645324095,0.188622497593905,0.1153616935670929,0.0962407844656942,1.120598846033227
417,AAVE-USD,1716490800,1.9979189747760876e-05,2024-05-23 19:00,0.1912652217362054,0.1892321345761554,0.1153240299739586,0.0961788996228352,1.2767356798582448
418,AAVE-USD,1716487200,5.570790640563962e-05,2024-05-23 18:00,0.6290347603540007,0.1904601398654042,0.1155705436738325,0.0967076738035388,1.5743510193039616
419,AAVE-USD,1716483600,5.8793394233578966e-05,2024-05-23 17:00,0.6736635963445188,0.1904999707949242,0.1156966489182746,0.0966119266923215,
420,AAVE-USD,1716480000,4.184423363801956e-05,2024-05-23 16:00,0.4427453877632055,0.1910447428213322,0.1154987029486118,0.0967444427212596,
421,AAVE-USD,1716476400,3.437171454861921e-05,2024-05-23 15:00,0.3513323679487705,0.1926408588111345,0.114676641659333,0.0969609143706722,
422,AAVE-USD,1716472800,4.1906443954127375e-05,2024-05-23 14:00,0.4435318110408384,0.1950457589756919,0.1134557833965861,0.0967747762044897,2.444213347124422
423,AAVE-USD,1716469200,4.0362711081709856e-05,2024-05-23 13:00,0.4241429776422196,0.1935684059709157,0.115326616634088,0.0967073375813356,
424,AAVE-USD,1716465600,5.781854961071936e-05,2024-05-23 12:00,0.6594327927785679,0.1944346090944844,0.1164068683152748,0.0969960942947154,
