,market_id,timestamp,funding_rate,time_hour,funding_rate_apy,Binance,Bybit,OKX
636,BNB-USD,1715702400,-0.0001846595076434279,2024-05-14 16:00,-0.8016588318389003,0.17895037708853057,0.1049255509395961,0.08495907868855301
637,BNB-USD,1715698800,-0.00017250559346348312,2024-05-14 15:00,-0.77937246351818,0.1790543004777847,0.10506206465085621,0.0847993479132656
638,BNB-USD,1715695200,-0.00020482089694033083,2024-05-14 14:00,-0.8337753064529135,0.17983523836417192,0.10501905056959893,0.08699653766292603
639,BNB-USD,1715691600,-6.765152687249465e-05,2024-05-14 13:00,-0.44713831284134165,0.17954805834906806,0.10552218019756565,0.08744446721406396
640,BNB-USD,1715688000,-4.4338809994021266e-05,2024-05-14 12:00,-0.3218702153516937,0.17896665364133946,0.10615481796605919,0.08728793042449934
641,BNB-USD,1715684400,-2.4574818478296225e-05,2024-05-14 11:00,-0.19368279159970958,0.17887946505191898,0.10596452179649929,0.08737087497443508
642,BNB-USD,1715680800,-3.412406108534137e-05,2024-05-14 10:00,-0.25839007049632745,0.1790406302408336,0.10556308388200852,0.08729096617642518
643,BNB-USD,1715677200,-3.254312239225648e-05,2024-05-14 09:00,-0.2480477022718357,0.1791180066450826,0.10527985967615527,0.08764164655025164
644,BNB-USD,1715673600,-6.442271221079181e-05,2024-05-14 08:00,-0.43127663353047074,0.17918902338831,0.10525654380262206,0.08766105800591051
645,BNB-USD,1715670000,-7.838127280160128e-05,2024-05-14 07:00,-0.49673925336324964,0.178564000741271,0.10504779721797664,0.08761029123041597
646,BNB-USD,1715666400,-5.375444718218505e-05,2024-05-14 06:00,-0.37556098852723396,0.17899481867483735,0.1048216973769569,0.08817313331322385
647,BNB-USD,1715662800,-5.474463610690036e-05,2024-05-14 05:00,-0.38095427478008903,0.17840671951763953,0.10441792786227122,0.08791658313158335
648,BNB-USD,1715659200,-4.141907335966395e-05,2024-05-14 04:00,-0.3043012876344562,0.1784129768195002,0.10429227348722159,0.08799983767390085
649,BNB-USD,1715655600,-5.497532497840262e-05,2024-05-14 03:00,-0.38220406907252114,0.17854019431994717,0.1040742389099496,0.0875957273311303
650,BNB-USD,1715652000,-3.1663854161777805e-05,2024-05-14 02:00,-0.24223332241486562,0.17898688024944343,0.10512476005176441,0.08729859726095657
651,BNB-USD,1715648400,-2.6318804748806128e-05,2024-05-14 01:00,-0.20590784766068604,0.17920769165103256,0.10499496104354455,0.08793607096153533
652,BNB-USD,1715644800,-3.131532533702794e-05,2024-05-14 00:00,-0.23991616706194285,0.17947756236256773,0.10467780444050234,0.08767444377551059
653,BNB-USD,1715641200,-1.649224658842022e-05,2024-05-13 23:00,-0.13452195494325414,0.1790076751646308,0.10471618885634615,0.08777087619969892
654,BNB-USD,1715637600,1.768458816709182e-05,2024-05-13 22:00,0.16755944124778388,0.17903529902026838,0.10478278504626304,0.08797581006201471
655,BNB-USD,1715634000,-1.239530524739204e-05,2024-05-13 21:00,-0.10289605859607576,0.17912921205684573,0.10547484771961368,0.08804264077640478
656,BNB-USD,1715630400,-1.605337921922681e-05,2024-05-13 20:00,-0.13118818505952656,0.1793525420978095,0.10523607765141896,0.08806544278206174
657,BNB-USD,1715626800,-1.5076053833053576e-05,2024-05-13 19:00,-0.12371791681006661,0.1796669644882174,0.10517141795403018,0.08855465719554756
658,BNB-USD,1715623200,-8.530943097446613e-06,2024-05-13 18:00,-0.07200727001925034,0.17967135573389403,0.10542783860969429,0.08875474370109582
659,BNB-USD,1715619600,-1.5772197120189414e-05,2024-05-13 17:00,-0.1290454948291896,0.1799262696968864,0.10558445185567877,0.0895671483983238
660,BNB-USD,1715616000,-1.7650172630986146e-06,2024-05-13 16:00,-0.015342648542166937,0.17983820933418526,0.10563443057894273,0.08934266411628644
661,BNB-USD,1715612400,-2.1426134649206984e-05,2024-05-13 15:00,-0.1711324855607418,0.17992634720633882,0.10526847396358319,0.08856137939124631
662,BNB-USD,1715608800,-1.614258053709228e-05,2024-05-13 14:00,-0.1318668234363538,0.17973831133677964,0.10572301203428425,0.0871862673874444
663,BNB-USD,1715605200,-4.421008526437357e-05,2024-05-13 13:00,-0.3211050715962327,0.18019744177600527,0.10601074429554092,0.08785151107695399
664,BNB-USD,1715601600,-2.1940509312775456e-05,2024-05-13 12:00,-0.17485897683143536,0.1804383563970815,0.10610504209027094,0.08786578061813421
665,BNB-USD,1715598000,-1.6592512241006756e-05,2024-05-13 11:00,-0.13528180660063283,0.1796635289956956,0.10597407599466857,0.08665829617761078
666,BNB-USD,1715594400,-5.953089720338775e-05,2024-05-13 10:00,-0.40637423446540266,0.18073083328739026,0.1065439439811755,0.08716505505681504
667,BNB-USD,1715590800,-2.2669229545851656e-05,2024-05-13 09:00,-0.1801096783141135,0.17999013920547258,0.1059393862936342,0.08638128640585241
668,BNB-USD,1715587200,6.942695517281322e-06,2024-05-13 08:00,0.06270527336024334,0.17873053009230122,0.1077594483556894,0.0816863700603554
669,BNB-USD,1715583600,-1.3713010683491412e-05,2024-05-13 07:00,-0.11319201521658961,0.18115442490564893,0.10799909570711552,0.08218865587369883
670,BNB-USD,1715580000,-4.7494336818016284e-05,2024-05-13 06:00,-0.3403594878131694,0.1807351121458347,0.1072483571287226,0.08202650107873044
671,BNB-USD,1715576400,-1.1255158821566973e-05,2024-05-13 05:00,-0.09389106796614588,0.1804382917778682,0.10721590659594815,0.08186659752696834
672,BNB-USD,1715572800,-1.2639844633053144e-05,2024-05-13 04:00,-0.10481577040324563,0.17994969069952482,0.1071528950779368,0.08120174302406236
673,BNB-USD,1715569200,-5.8768790037681255e-05,2024-05-13 03:00,-0.40239765959926066,0.17937278823244007,0.10698215181068194,0.08115453285372065
674,BNB-USD,1715565600,-6.162983357427032e-05,2024-05-13 02:00,-0.4171899608387927,0.1794523299804902,0.10613452764130549,0.08287633580025866
675,BNB-USD,1715562000,-5.075064085741114e-05,2024-05-13 01:00,-0.3589109419147499,0.1790642014942363,0.1062428610203443,0.08299487304901465
676,BNB-USD,1715558400,-3.3155286157287004e-05,2024-05-13 00:00,-0.2520694266260517,0.1783911344644542,0.1064437401895848,0.0827852569671248
677,BNB-USD,1715554800,-5.027850992190943e-05,2024-05-12 23:00,-0.3562538577310438,0.17822315666326793,0.10657246577404189,0.08287573111205782
678,BNB-USD,1715551200,-4.0855767501639914e-05,2024-05-12 22:00,-0.30085969510675803,0.17821782913566553,0.10631625019667079,0.08294478630793134
679,BNB-USD,1715547600,-3.176571528174294e-05,2024-05-12 21:00,-0.2429092000525639,0.17850806609045877,0.10677151153970876,0.08351269021574592
680,BNB-USD,1715544000,-4.896853394601933e-05,2024-05-12 20:00,-0.3488237008351578,0.17863366792898439,0.10670462193826546,0.08357006407838097
681,BNB-USD,1715540400,-6.734993898302866e-05,2024-05-12 19:00,-0.4456756721092969,0.17873007841199584,0.1068148938290312,0.08393982813552747
682,BNB-USD,1715536800,-7.313546421069909e-05,2024-05-12 18:00,-0.47307133248190325,0.17896294912461452,0.10701228008695085,0.08397394994099039
683,BNB-USD,1715533200,-7.442313758892501e-05,2024-05-12 17:00,-0.478982134193366,0.17946818732021552,0.10688276338521674,0.08431458591737995
684,BNB-USD,1715529600,-3.8791970585694676e-05,2024-05-12 16:00,-0.28810457517212407,0.1798502870501253,0.10744128221140237,0.0878826589392172
685,BNB-USD,1715526000,-0.00022975131990765225,2024-05-12 15:00,-0.8663930233808651,0.18029078826164802,0.10714390868703316,0.0875004535123598
686,BNB-USD,1715522400,-2.527307390564173e-05,2024-05-12 14:00,-0.19859987523030675,0.1804652770665247,0.10704775273320633,0.08879428617186358
687,BNB-USD,1715518800,6.521354859654948e-06,2024-05-12 13:00,0.05879014360027757,0.1806238927144892,0.10708244880395879,0.0888126810028369
688,BNB-USD,1715515200,-4.275735423272256e-05,2024-05-12 12:00,-0.31240991877289115,0.1807446782295905,0.10709364384650222,0.08872378546296145
689,BNB-USD,1715511600,-3.4732513965511696e-05,2024-05-12 11:00,-0.2623325061597762,0.18029261029732657,0.10707019362470693,0.08859255947938083
