,blockNumber,timeStamp,hash,from,to,contractAddress,tokenName,tokenSymbol,value,tokenDecimal,gas,gasPrice,gasUsed,evt_block_time,cex_name,distinct_name,gasFee,timeStamp_midnight,TokenPrice_traded,ETH-USD,Volume,gasFee_inUSD,gasFee_percentage_bp
2118,19233856,1708006463,0xf553927b5e29eacdb5de8c8ae96cb1b42863949c8aac0759e820c658128db7fa,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x3506424f91fd33084466f402d5d97f05f8e3b4af,chiliZ,CHZ,837922000000000000000000,18,65226,35733293806,37243,2024-02-15 14:14:23.000 UTC,OKX,OKX 81,0.0013308150612168581,1707955200,0.1041,2777.51,87227.6802,3.696352140680436,0.4237590787930223
2119,19233854,1708006439,0xbf4d2ee7a26be4bbe0ea9aa8746ff99b25ac0978756f9c6eea048b1ca1a2728d,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0xd533a949740bb3306d119cc777fa900ba034cd52,Curve DAO Token,CRV,84590000000000000000000,18,72000,35080904118,34225,2024-02-15 14:13:59.000 UTC,OKX,OKX 81,0.00120064394343855,1707955200,0.5241,2777.51,44333.619,3.3348005593400076,0.7522058055625929
2120,19232945,1707995471,0xc58bea1c5de2e782df66a66e65575cd5248a93af9d9710a36c970e3af50797c2,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x3506424f91fd33084466f402d5d97f05f8e3b4af,chiliZ,CHZ,733837000000000000000000,18,65226,21086124016,37243,2024-02-15 11:11:11.000 UTC,OKX,OKX 81,0.000785310516727888,1707955200,0.1041,2777.51,76392.4317,2.1812078133168766,0.2855266895918011
2121,19232589,1707991151,0x02032eabd722b4ec1df7de08ca8ea7804182c67d43a1ac869aa331eaf95f08dc,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0xd533a949740bb3306d119cc777fa900ba034cd52,Curve DAO Token,CRV,102516000000000000000000,18,72000,27712822373,34225,2024-02-15 09:59:11.000 UTC,OKX,OKX 81,0.0009484713457159251,1707955200,0.5241,2777.51,53728.6356,2.6343886474394393,0.49031370665207047
2122,19232150,1707985847,0x112b86b9abb06a8afe6aa5591c99292761fca91562b442e515d105673c67c116,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x3506424f91fd33084466f402d5d97f05f8e3b4af,chiliZ,CHZ,523692000000000000000000,18,65226,18759645306,37243,2024-02-15 08:30:47.000 UTC,OKX,OKX 81,0.000698665470131358,1707955200,0.1041,2777.51,54516.3372,1.9405503299445483,0.35595757705170045
2123,19231421,1707977027,0x4f9846ff901e26a1481d5ccd27cfe5d333182f3314804ad6c4ae3a19d2fb6d5b,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x514910771af9ca656af840dff83e8264ecf986ca,ChainLink Token,LINK,1546000000000000000000,18,62506,17781682656,34977,2024-02-15 06:03:47.000 UTC,OKX,OKX 81,0.0006219499142589121,1707955200,20.26,2777.51,31321.960000000003,1.727472106353271,0.5515210754222503
2124,19231416,1707976967,0xd3840230dc931f4ca9b8d2ee7bb4e51e46a7bdb5ad48ef9c6ec34ddd3e8aff24,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,Matic Token,MATIC,47617000000000000000000,18,64833,19397551393,36916,2024-02-15 06:02:47.000 UTC,OKX,OKX 81,0.000716080007223988,1707955200,0.8909,2777.51,42421.9853,1.9889193808646992,0.4688416552878064
2125,19230896,1707970679,0x87ea5ba5a161cf2ce3ca7ecb670e0b85bbf857662e0081c1049743f667daa039,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,SHIBA INU,SHIB,4036611743000000000000000000,18,62288,18058619005,34795,2024-02-15 04:17:59.000 UTC,OKX,OKX 81,0.000628349648278975,1707955200,9.76e-06,2777.51,39397.33061168,1.745247431591336,0.4429862136583254
2126,19230436,1707965087,0x86930fdc826cefb3c9e21e8b1e97eb477383c165ceb738fe091d6257d502b012,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,SHIBA INU,SHIB,4275816681000000000000000000,18,62288,19468002504,34795,2024-02-15 02:44:47.000 UTC,OKX,OKX 81,0.00067738914712668,1707955200,9.76e-06,2777.51,41731.97080656,1.881455130035825,0.4508426258507955
2127,19229866,1707958151,0xd1c98a3d90578070902965e1996d2802f33d300577986674a11e39e6714511b6,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x5283d291dbcf85356a21ba090e6db59121208b44,Blur,BLUR,162810000000000000000000,18,67170,22334610494,38863,2024-02-15 00:49:11.000 UTC,OKX,OKX 81,0.0008679899676283221,1707955200,0.7472,2777.51,121651.632,2.410850814987341,0.1981766109794023
2128,19229771,1707956999,0x658f7d6316df4f92e49c7308c27804cb10f7e7d0ee70ccb93a6de03adc28da9d,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x514910771af9ca656af840dff83e8264ecf986ca,ChainLink Token,LINK,1005000000000000000000,18,62506,25409553360,34977,2024-02-15 00:29:59.000 UTC,OKX,OKX 81,0.0008887499478727201,1707955200,20.26,2777.51,20361.300000000003,2.468511867715959,1.212354745382642
2129,19229761,1707956879,0x36c5a5c6189f95fee3adb98938c88348b13c006dd5244be03a6674cfc20a9d4e,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x5283d291dbcf85356a21ba090e6db59121208b44,Blur,BLUR,86681000000000000000000,18,67170,22599881733,38863,2024-02-15 00:27:59.000 UTC,OKX,OKX 81,0.0008782992037895791,1707955200,0.7472,2777.51,64768.0432,2.439484821517594,0.3766494556558711
2130,19229663,1707955667,0xfa8c3d1c1ba05643f1bd684d5941f90fd8ebbb105c983f33cc4a9cf9b1c5e73f,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x4d224452801aced8b2f0aebe155379bb5d594381,ApeCoin,APE,40071000000000000000000,18,72000,65251981910,34497,2024-02-15 00:07:47.000 UTC,OKX,OKX 81,0.00225099761994927,1707955200,1.566,2777.51,62751.185999999994,6.2521683993852974,0.9963426666366589
2131,19229057,1707948311,0x40ea8ed663867abf69acfe5b91da15e874eef4e821764c9c8344eb4499518d21,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x514910771af9ca656af840dff83e8264ecf986ca,ChainLink Token,LINK,1590000000000000000000,18,62506,29973228915,34977,2024-02-14 22:05:11.000 UTC,OKX,OKX 81,0.0010483736277599551,1707868800,19.88,2641.6,31609.199999999997,2.7693837750906973,0.8761321941367379
2132,19228949,1707947003,0x704847711bcd043ed3f0a13d27f20efe52139e5a39be689e8abf02c441873877,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x5283d291dbcf85356a21ba090e6db59121208b44,Blur,BLUR,126815000000000000000000,18,67170,27570205068,38863,2024-02-14 21:43:23.000 UTC,OKX,OKX 81,0.001071460879557684,1707868800,0.6928,2641.6,87857.432,2.830371059439578,0.3221549953155446
2133,19228769,1707944819,0x12a1c7899750319e059e0d13f012fed51648cc08e7afb6d3709584eb90b2d4a5,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0xd533a949740bb3306d119cc777fa900ba034cd52,Curve DAO Token,CRV,79935000000000000000000,18,72000,28034119653,34225,2024-02-14 21:06:59.000 UTC,OKX,OKX 81,0.0009594677451239251,1707868800,0.5111,2641.6,40854.7785,2.5345299955193603,0.6203754098236904
2134,19228511,1707941699,0x3d264f1c39ecc617a2cb152eff620d8e6f795f98d78ae25eaea3e647cdaa27b2,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x514910771af9ca656af840dff83e8264ecf986ca,ChainLink Token,LINK,1574000000000000000000,18,62506,26842573082,34977,2024-02-14 20:14:59.000 UTC,OKX,OKX 81,0.000938872678689114,1707868800,19.88,2641.6,31291.12,2.4801260680251636,0.7925974103915627
2135,19228249,1707938531,0x5043b975bb893761404a095951f99faf2eb033586c77460a4312e77dd8406103,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x5283d291dbcf85356a21ba090e6db59121208b44,Blur,BLUR,80819000000000000000000,18,67170,28969430735,38863,2024-02-14 19:22:11.000 UTC,OKX,OKX 81,0.001125838986654305,1707868800,0.6928,2641.6,55991.4032,2.974016267146012,0.5311558734334437
2136,19228219,1707938171,0xf3d02022d72cba81a2c6b1a1f4d187790504261e882ebab053e594e7b14fbe2c,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xa270f3ad1a7a82e6a3157f12a900f1e25bc4fbfd,0x5283d291dbcf85356a21ba090e6db59121208b44,Blur,BLUR,34990000000000000000000,18,46635,26664807564,38863,2024-02-14 19:16:11.000 UTC,Coinmetro,Coinmetro 1,0.001036274416359732,1707868800,0.6928,2641.6,24241.072,2.737422498255868,1.1292497700827209
2137,19228039,1707935999,0x4a9c277f181d961ffd3981387fd27b73dd6b933cc433b7763475cbbb9f2c4bcb,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xa270f3ad1a7a82e6a3157f12a900f1e25bc4fbfd,0x5283d291dbcf85356a21ba090e6db59121208b44,Blur,BLUR,10000000000000000000,18,46606,33410313810,38839,2024-02-14 18:39:59.000 UTC,Coinmetro,Coinmetro 1,0.00129762317806659,1707868800,0.6928,2641.6,6.928,3.427801387180704,4947.75027018
2138,19227813,1707933239,0x72e84103a7d60a689dc3a59a86fa6108e5ecef67f37136ec89ee988c0e3c6bff,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,Aave Token,AAVE,503000000000000000000,18,74244,31628546249,44284,2024-02-14 17:53:59.000 UTC,OKX,OKX 81,0.0014006385420907161,1707868800,89.68,2641.6,45109.04,3.6999267727868355,0.820218469022359
2139,19227680,1707931607,0x7f967fc89945cf1fa9492a316a1852444ddb9bff064035e610a7750b44f70aca,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x5283d291dbcf85356a21ba090e6db59121208b44,Blur,BLUR,214280000000000000000000,18,67170,36506753015,38863,2024-02-14 17:26:47.000 UTC,OKX,OKX 81,0.001418761942421945,1707868800,0.6928,2641.6,148453.184,3.74780154710181,0.252456797902146
2140,19227662,1707931391,0xb4b152f869cc45466a9da5a6ffa0f1fd1568999c4fcab2af17dc2e9796b76b76,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,SHIBA INU,SHIB,5746686783000000000000000000,18,62288,40355095504,34795,2024-02-14 17:23:11.000 UTC,OKX,OKX 81,0.00140415554806168,1707868800,9.47e-06,2641.6,54421.12383501,3.709217295759734,0.681576754461203
2141,19227658,1707931343,0xb76a6b094b40853e7af3ca0a99e9d032d5bc4c4fc0954f95e411690acb0fc99f,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x514910771af9ca656af840dff83e8264ecf986ca,ChainLink Token,LINK,1571000000000000000000,18,62506,43953723432,34977,2024-02-14 17:22:23.000 UTC,OKX,OKX 81,0.0015373693844810642,1707868800,19.88,2641.6,31231.48,4.061114966045179,1.3003274151737858
2142,19227643,1707931163,0x5c5b0922f2117d0f9e8ca02e6aa0bf85213af7e9d1e4d523c07441ecb77ac694,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x5283d291dbcf85356a21ba090e6db59121208b44,Blur,BLUR,124270000000000000000000,18,67170,55308492286,38863,2024-02-14 17:19:23.000 UTC,OKX,OKX 81,0.0021494539357108182,1707868800,0.6928,2641.6,86094.256,5.677997516573697,0.6595094470151059
2143,19227547,1707929999,0x560027757066f54a6834643d9924f64ac74f136b74c469d073a16ae2f1cf0204,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x5283d291dbcf85356a21ba090e6db59121208b44,Blur,BLUR,73830000000000000000000,18,67170,45922132934,38863,2024-02-14 16:59:59.000 UTC,OKX,OKX 81,0.0017846718522140422,1707868800,0.6928,2641.6,51149.424,4.714389164808614,0.9216895902500511
2144,19227464,1707928991,0x32d9b79139127a83e596315ce5ed2508fe7518a5bf50f06801d43fba06ffa055,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x5283d291dbcf85356a21ba090e6db59121208b44,Blur,BLUR,76812000000000000000000,18,67170,30052252735,38863,2024-02-14 16:43:11.000 UTC,OKX,OKX 81,0.001167920698040305,1707868800,0.6928,2641.6,53215.353599999995,3.08517931594327,0.5797536062869025
2145,19227456,1707928895,0xa41cea01f4eee58cca647d1bfc6850699d7fb4abef125aa2acfcdf18f2177760,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0xc00e94cb662c3520282e6f5717214004a7f26888,Compound,COMP,1215000000000000000000,18,68920,33056023926,40322,2024-02-14 16:41:35.000 UTC,OKX,OKX 81,0.0013328849967441721,1707868800,57.09,2641.6,69364.35,3.520949007399405,0.507602105029371
2146,19227401,1707928235,0xe8daac68add2e35233aebcc9be126bfa0bedfe6d76c3c03293f3a2ae3feacfc9,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x3506424f91fd33084466f402d5d97f05f8e3b4af,chiliZ,CHZ,906593000000000000000000,18,65226,33063661577,37243,2024-02-14 16:30:35.000 UTC,OKX,OKX 81,0.0012313899481122112,1707868800,0.09949,2641.6,90196.93757,3.252839686933217,0.3606374866562132
2147,19227379,1707927971,0x3a13daaae3d7281b75b56d5e6d23386b5192512d45ee7593609e89b0884bf973,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x5283d291dbcf85356a21ba090e6db59121208b44,Blur,BLUR,67287000000000000000000,18,67170,33905493208,38863,2024-02-14 16:26:11.000 UTC,OKX,OKX 81,0.0013176691825425042,1707868800,0.6928,2641.6,46616.4336,3.480754912604279,0.7466797959001906
2148,19216071,1707790787,0x45d8b1298a99dc504780c8fde9e6a7561a4722689731d45bd671e20074f522ad,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USDC,1999000000000,6,84000,32704776729,45172,2024-02-13 02:19:47.000 UTC,Binance US,Binance US 3,0.001477340174402388,1707782400,1.0,2660.56,1999000.0,3.9305521744080174,0.019662592168124146
2149,19213645,1707761471,0xae5c28c6c3297265b1a2a35575b4e0cce1b0b7505b921387cd9fdab7b32be893,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x2efb50e952580f4ff32d8d2122853432bbf2e204,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,Aave Token,AAVE,1786653600000000000000,18,53398,77487654496,44296,2024-02-12 18:11:11.000 UTC,Robinhood,Robinhood 4,0.003432393143554816,1707696000,87.28,2507.91,155939.126208,8.608133088652558,0.5520188100304324
2150,19213529,1707760067,0xef835d222d938d24f2b8a60e9399beb36893bdbf2d7fbbb1fae5ab2b7d0217bb,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x46a189c7f37953b91e5bd75d0e608efdafefaf1c,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,Matic Token,MATIC,47400000000000000000000,18,44313,67864244672,36928,2024-02-12 17:47:47.000 UTC,Coinmetro,Coinmetro 4,0.002506090827247616,1707696000,0.8353,2507.91,39593.22,6.285050246562569,1.5874056837414507
2151,19213452,1707759119,0xbdfcec6e3f3fcca08eaf75ef12df3385f5f60ba0b4844a05ee83d49eadd9b119,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x9b0c45d46d386cedd98873168c36efd0dcba8d46,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,Aave Token,AAVE,1223029460000000000000,18,53413,99868293134,44308,2024-02-12 17:31:59.000 UTC,Revolut,Revolut 3,0.004424964332181272,1707696000,87.28,2507.91,106746.0112688,11.097412298320734,1.0396090838819299
2152,19213451,1707759107,0xbcaafdde7a0fc418a9462f707345c0090d7048cebb302bf560727e1d35a5f9a1,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x9b0c45d46d386cedd98873168c36efd0dcba8d46,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,Matic Token,MATIC,180855405878880000000000,18,44328,109174264654,36940,2024-02-12 17:31:47.000 UTC,Revolut,Revolut 3,0.00403289733631876,1707696000,0.8353,2507.91,151068.52053062848,10.11414355872718,0.6695070239121447
2153,19213450,1707759095,0xbf48b7bbfafedfcfbf64864669046c0e745c93d77f0150d0c44f16cf6723814a,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x9b0c45d46d386cedd98873168c36efd0dcba8d46,0x4a220e6096b25eadb88358cb44068a3248254675,Quant,QNT,1539159490000000000000,18,41842,103855134644,34869,2024-02-12 17:31:35.000 UTC,Revolut,Revolut 3,0.0036213246899016362,1707696000,103.32,2507.91,159025.9585068,9.081956403051212,0.5710989883870352
2154,19192429,1707504239,0x2561c20ac33fcaaf6f3abf8339e0e8eadd54c58805f506cd00565b8af0e14180,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x2efb50e952580f4ff32d8d2122853432bbf2e204,0x514910771af9ca656af840dff83e8264ecf986ca,ChainLink Token,LINK,13278000000000000000000,18,42001,79518382027,35001,2024-02-09 18:43:59.000 UTC,Robinhood,Robinhood 4,0.002783222889327027,1707436800,18.22,2419.79,241925.15999999997,6.734814915364646,0.27838422904689397
2155,19192365,1707503471,0xee30c1f83c7ab3370c46f503ea6a79e4c5b7022b78e306f3ba92b1ea690d1f89,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x2efb50e952580f4ff32d8d2122853432bbf2e204,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,14895090000000000000000,18,48141,78631871647,40118,2024-02-09 18:31:11.000 UTC,Robinhood,Robinhood 4,0.0031545534267343463,1707436800,6.315,2419.79,94062.49335,7.633356836477503,0.8115197210512285
2156,19191734,1707495779,0xc039cf0ed5ebad04dcb53a386ce73a0df93f680747b892162e7a64e351f17818,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x9b0c45d46d386cedd98873168c36efd0dcba8d46,0x00c83aecc790e8a4453e5dd3b0b4b3680501a7a7,SKALE,SKL,1444094470000000000000000,18,119896,98262305594,92210,2024-02-09 16:22:59.000 UTC,Revolut,Revolut 3,0.00906076719882274,1707436800,0.0728,2419.79,105130.07741600001,21.925153860039277,2.0855262736354105
2157,19184994,1707414083,0xcf2d076bdcd4c0180812374531cf0ef9e1eb7617d5b0fc260ab3fd7a9751eff8,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x2efb50e952580f4ff32d8d2122853432bbf2e204,0x514910771af9ca656af840dff83e8264ecf986ca,ChainLink Token,LINK,7622990000000000000000,18,42001,96442086744,35001,2024-02-08 17:41:23.000 UTC,Robinhood,Robinhood 4,0.003375569478126744,1707350400,18.81,2424.33,143388.4419,8.18349435290701,0.5707220362024876
2158,19184624,1707409607,0xcfd549980dc0c07d8461d7e3631f9ca90cc35c5f213636280e242fa0c3d3bda4,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x9b0c45d46d386cedd98873168c36efd0dcba8d46,0x6982508145454ce325ddbe47a25d4ec3d2311933,Pepe,PEPE,117006174074000000000000000000,18,52077,68490065947,43398,2024-02-08 16:26:47.000 UTC,Revolut,Revolut 3,0.002972331881967906,1707350400,9.7e-07,2424.33,113495.98885178,7.205913351411254,0.6349046714612806
2159,19184622,1707409583,0x6be636ecf83a6890bbdae803eead7ae6a658fbbfdc40e83d84de349827a98a50,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x9b0c45d46d386cedd98873168c36efd0dcba8d46,0xd1d2eb1b1e90b638588728b4130137d262c87cae,Gala,GALA,551483495000000,8,55638,69970718963,46096,2024-02-08 16:26:23.000 UTC,Revolut,Revolut 3,0.003225370261318448,1707350400,0.0229,2424.33,126289.72035500001,7.819361885622153,0.6191605986332024
2160,19178346,1707333467,0xdc6220d64c6475eb7c9e92305815af5599d48829df806375137f78e10e612b45,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x46a189c7f37953b91e5bd75d0e608efdafefaf1c,0x111111111117dc0aa78b770fa6a738034120c302,1INCH Token,1INCH,62380000000000000000000,18,41436,54360143013,34530,2024-02-07 19:17:47.000 UTC,Coinmetro,Coinmetro 4,0.00187705573823889,1707264000,0.3905,2372.2,24359.39,4.452751622250295,1.8279405281701615
2161,19178228,1707332027,0xacf23cb40ebfa6d09bb69015f92e0b4008951c93b686a998839bf79d03dcf88c,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x46a189c7f37953b91e5bd75d0e608efdafefaf1c,0x111111111117dc0aa78b770fa6a738034120c302,1INCH Token,1INCH,20000000000000000000,18,41421,34874980609,34518,2024-02-07 18:53:47.000 UTC,Coinmetro,Coinmetro 4,0.0012038145806614622,1707264000,0.3905,2372.2,7.8100000000000005,2.8556889482451204,3656.451918367631
2162,19178025,1707329579,0x42463707ea9b510b2d7008faf974204b36da08e870f599307867ffe929637b5a,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x2efb50e952580f4ff32d8d2122853432bbf2e204,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,Aave Token,AAVE,1055301300000000000000,18,53413,49965112194,44308,2024-02-07 18:12:59.000 UTC,Robinhood,Robinhood 4,0.002213854191091752,1707264000,84.48,2372.2,89151.853824,5.251704912107854,0.5890741119613236
2163,19178022,1707329543,0xf577a82fad18e9f4c5f90311e53c082b149832ff158f63f82a3e19074d848d2d,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x2efb50e952580f4ff32d8d2122853432bbf2e204,0xc00e94cb662c3520282e6f5717214004a7f26888,Compound,COMP,1569255600000000000000,18,48400,53734686895,40334,2024-02-07 18:12:23.000 UTC,Robinhood,Robinhood 4,0.00216733486122293,1707264000,52.49,2372.2,82370.226444,5.141351757793035,0.6241759892803523
2164,19170748,1707241319,0xc1542aa82ecaf1f95b0fd860638ff1c36f34e6be3e7bec2e075ed3094ee85ff8,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x2efb50e952580f4ff32d8d2122853432bbf2e204,0xc00e94cb662c3520282e6f5717214004a7f26888,Compound,COMP,1544830800000000000000,18,48400,35766230032,40334,2024-02-06 17:41:59.000 UTC,Robinhood,Robinhood 4,0.0014425951221106882,1707177600,52.2,2299.16,80640.16776,3.3167570009520095,0.41130333592847795
2165,19170214,1707234887,0x9d13d8432fb42ec91d2cea5656fb93ead824edeb9cc06e54ba0988652fbbeb8e,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x9b0c45d46d386cedd98873168c36efd0dcba8d46,0x92d6c1e31e14520e676a687f0a93788b716beff5,dYdX,DYDX,38229642900000000000000,18,208902,45738914566,174085,2024-02-06 15:54:47.000 UTC,Revolut,Revolut 3,0.00796245894222211,1707177600,2.737,2299.16,104634.53261730002,18.306967101599383,1.7496104434811182
2166,19163686,1707155783,0xbc03e9c6c1907dad533ac90b011e34f83dc325ead982f347f24e7211a1b1aad7,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x2efb50e952580f4ff32d8d2122853432bbf2e204,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,30424560000000000000000,18,48141,24742701699,40118,2024-02-05 17:56:23.000 UTC,Robinhood,Robinhood 4,0.000992627706760482,1707091200,5.978,2288.68,181878.01967999997,2.27180717990858,0.12490828654862447
2167,19163677,1707155675,0x44055835ce42c264b26a04e1f9f99b434bf4271569d27daf0382735517eea923,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x1e7b450322e42b53d55abc795913537fd680fe0c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USDC,28000000000,6,84000,23134675947,45160,2024-02-05 17:54:35.000 UTC,Coinmetro,Coinmetro 5,0.00104476196576652,1707091200,1.0,2288.68,28000.0,2.391125815810519,0.8539735056466139
2168,19163279,1707150815,0xebb5a8b63762e127996f1dab6effc6e0b57235bfd9dedc116df68082a3da02b4,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x9b0c45d46d386cedd98873168c36efd0dcba8d46,0x111111111117dc0aa78b770fa6a738034120c302,1INCH Token,1INCH,264698593000000000000000,18,41450,24126192526,34542,2024-02-05 16:33:35.000 UTC,Revolut,Revolut 3,0.0008333669422330921,1707091200,0.3892,2288.68,103020.6923956,1.907310253350033,0.18513855896308207
2169,19142381,1706897087,0x03418aba79b8f387b75cd415a9ef2751b3e341aac7268352c2258ea036288acc,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x2efb50e952580f4ff32d8d2122853432bbf2e204,0xc00e94cb662c3520282e6f5717214004a7f26888,Compound,COMP,1293030300000000000000,18,48415,21400874053,40346,2024-02-02 18:04:47.000 UTC,Robinhood,Robinhood 4,0.0008634396645423381,1706832000,53.56,2303.34,69254.702868,1.988795116926949,0.28717112839507924
2170,19141877,1706891015,0xc4b4730b27fd88e15454e30eda736bdbe4a713cb79359625fc33728f7c570f60,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x9b0c45d46d386cedd98873168c36efd0dcba8d46,0xd1d2eb1b1e90b638588728b4130137d262c87cae,Gala,GALA,508135515000000,8,55638,24722450476,46096,2024-02-02 16:23:35.000 UTC,Revolut,Revolut 3,0.001139606077141696,1706832000,0.02171,2303.34,110316.2203065,2.624900261723554,0.23794327383866057
2171,19141744,1706889419,0x474cdc1f40361481381719fc5128f2dbf838ac6215cfbc7110ebb9f7d4e12d21,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xd52055a39a3d2f7505c739f981f296ea31b50191,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,Matic Token,MATIC,32909790917490000000000,18,44328,25347130865,36940,2024-02-02 15:56:59.000 UTC,Anchorage Digital,Anchorage Digital Custodian 1,0.0009363230141531001,1706832000,0.811,2303.34,26689.84043408439,2.156670251419402,0.8080491364291619
2172,19141740,1706889371,0xb2957358b8dfc6c7c1bc10986d936ac89935c97716b799457aa912b39326f3e1,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xd52055a39a3d2f7505c739f981f296ea31b50191,0x514910771af9ca656af840dff83e8264ecf986ca,ChainLink Token,LINK,2391102300000000000000,18,42001,26562490159,35001,2024-02-02 15:56:11.000 UTC,Anchorage Digital,Anchorage Digital Custodian 1,0.000929713718055159,1706832000,17.18,2303.34,41079.137514,2.1414467953451704,0.5212978959490941
